farm_id,house_id,sex,breed,init_age_days,init_weight_kg,avg_temp_c,humidity_pct,nh3_ppm,co2_ppm,stocking_density,feed_intake_kg,feed_grade,vaccinated,antibiotic_days,adg_kg_day,fcr,market_age_days,mortality
32,4,암,이원교잡(LY),77.8,22.0,21.9,56.7,8.9,1068.0,1.31,2.21,고급,1,5,0.908,2.44,180,0
9,3,암,삼원교잡(LYD),70.4,20.4,31.5,54.9,6.1,1333.0,1.36,1.84,표준,1,4,0.624,2.94,222,0
37,2,거세,이원교잡(LY),75.1,20.7,25.5,70.2,17.4,1239.0,1.27,2.77,표준,1,0,0.978,2.84,172,0
22,4,암,삼원교잡(LYD),72.5,22.2,25.7,73.2,4.9,980.0,0.95,2.42,고급,1,3,0.975,2.48,168,0
33,7,암,삼원교잡(LYD),77.2,29.1,32.9,86.5,24.4,1475.0,1.03,2.82,저가,1,5,0.686,4.11,202,0
26,7,거세,삼원교잡(LYD),71.0,26.5,23.5,71.7,24.2,2281.0,1.68,2.52,저가,1,1,0.832,3.03,178,0
11,3,암,이원교잡(LY),63.2,23.2,22.5,52.9,21.2,1425.0,1.14,2.71,고급,1,0,0.973,2.79,158,0
25,8,암,이원교잡(LY),69.5,24.6,19.3,85.4,14.9,1452.0,1.5,2.65,표준,1,3,0.855,3.1,175,0
11,2,거세,이원교잡(LY),72.6,24.2,20.2,75.5,25.0,1671.0,1.03,2.1,고급,1,0,0.886,2.37,175,0
5,8,암,삼원교잡(LYD),68.9,27.4,13.8,44.9,23.1,1824.0,1.3,2.15,표준,1,2,0.659,3.26,202,0
11,3,거세,삼원교잡(LYD),73.3,22.4,25.2,54.7,11.8,2187.0,1.19,2.17,저가,1,1,0.798,2.72,189,0
12,5,거세,삼원교잡(LYD),69.7,26.0,16.9,60.1,23.6,1620.0,1.23,2.01,표준,1,2,0.69,2.91,199,0
6,2,암,이원교잡(LY),67.0,25.9,25.6,73.4,9.5,1499.0,1.21,2.83,표준,1,6,0.878,3.22,168,0
1,7,거세,삼원교잡(LYD),64.6,22.5,21.8,41.2,13.8,1004.0,1.66,2.31,표준,1,4,0.923,2.51,165,0
38,3,거세,삼원교잡(LYD),68.0,29.8,22.5,63.8,4.2,1870.0,1.78,2.44,표준,1,2,0.959,2.54,157,0
21,7,거세,삼원교잡(LYD),71.0,24.1,21.8,72.8,15.9,1078.0,1.36,1.9,저가,1,4,0.754,2.52,192,0
17,1,거세,삼원교잡(LYD),60.2,22.0,27.5,36.7,13.2,1062.0,1.2,2.55,고급,1,2,0.908,2.8,163,0
38,5,거세,삼원교잡(LYD),66.1,27.6,26.8,72.5,12.3,1597.0,0.97,2.18,고급,1,3,0.839,2.6,170,0
9,2,암,삼원교잡(LYD),60.0,25.2,21.9,73.7,14.0,2271.0,0.95,2.68,표준,1,1,0.921,2.91,158,0
17,8,거세,삼원교잡(LYD),66.9,26.2,18.4,56.5,11.5,1863.0,1.66,2.09,표준,0,2,0.836,2.5,173,0
34,4,거세,삼원교잡(LYD),76.0,21.4,25.7,53.5,15.3,1481.0,0.93,2.7,고급,1,2,0.989,2.73,171,0
26,6,암,삼원교잡(LYD),64.1,27.4,18.1,56.4,22.7,1009.0,1.19,2.58,표준,0,2,0.75,3.44,181,0
16,8,암,삼원교잡(LYD),73.5,31.5,15.8,38.3,8.6,2261.0,1.34,2.16,표준,1,1,0.746,2.89,185,0
11,5,거세,삼원교잡(LYD),84.2,21.2,24.0,61.7,20.2,1472.0,0.7,2.73,저가,1,4,0.885,3.08,190,0
2,1,거세,삼원교잡(LYD),77.3,26.1,26.9,67.2,16.3,1355.0,0.99,2.64,고급,1,2,0.948,2.79,171,0
4,2,거세,삼원교잡(LYD),70.7,22.6,20.4,52.8,17.2,1778.0,0.97,2.45,저가,1,2,0.869,2.82,177,0
7,2,거세,삼원교잡(LYD),74.3,33.1,23.6,74.7,14.8,1276.0,1.13,2.0,저가,1,2,0.722,2.77,188,0
32,8,거세,삼원교잡(LYD),63.2,28.7,20.3,66.0,10.7,1123.0,1.36,2.54,표준,1,5,0.981,2.59,151,0
26,8,암,이원교잡(LY),62.1,25.8,24.9,67.6,17.7,1171.0,1.56,2.32,고급,1,1,0.75,3.09,181,0
18,4,암,삼원교잡(LYD),70.1,21.3,26.4,61.0,18.1,1170.0,1.13,2.31,저가,1,2,0.68,3.4,208,0
32,8,거세,삼원교잡(LYD),72.0,22.0,20.9,72.4,10.2,936.0,1.18,2.32,표준,1,3,0.955,2.43,169,0
7,2,암,삼원교잡(LYD),75.5,27.2,17.9,77.9,7.0,881.0,1.27,2.29,표준,1,1,0.869,2.64,177,0
9,6,거세,삼원교잡(LYD),67.2,20.9,16.2,60.9,15.5,1986.0,1.1,2.04,고급,0,3,0.845,2.41,178,0
16,4,거세,이원교잡(LY),71.0,21.0,25.7,72.6,19.5,1834.0,1.4,1.85,표준,1,4,0.748,2.47,197,0
37,2,거세,이원교잡(LY),70.8,25.0,17.5,72.7,21.0,1089.0,1.41,1.78,표준,1,4,0.74,2.41,192,0
25,3,거세,삼원교잡(LYD),69.3,25.4,23.5,69.2,22.2,1944.0,0.7,2.39,표준,1,2,0.897,2.66,169,0
35,4,암,이원교잡(LY),69.6,26.1,25.1,81.8,17.2,1655.0,1.46,1.57,저가,1,2,0.581,2.71,223,0
10,3,거세,삼원교잡(LYD),65.7,23.7,20.0,57.7,13.4,1338.0,1.33,2.52,표준,0,0,0.937,2.69,163,0
34,2,암,삼원교잡(LYD),71.4,27.8,21.3,60.8,15.0,887.0,1.36,2.45,고급,1,4,0.98,2.5,160,0
3,3,거세,삼원교잡(LYD),71.0,22.4,26.0,57.2,7.5,1671.0,1.59,2.21,표준,1,3,0.812,2.72,185,0
10,2,암,삼원교잡(LYD),67.8,26.9,18.8,72.3,10.9,2433.0,0.85,2.61,고급,1,1,0.977,2.67,158,0
21,8,암,삼원교잡(LYD),73.3,25.6,18.4,62.3,14.7,1507.0,0.99,2.22,고급,0,2,0.866,2.57,177,0
3,4,거세,삼원교잡(LYD),75.1,26.8,21.1,58.0,13.4,1999.0,1.28,2.43,표준,1,1,0.93,2.61,170,0
35,1,거세,삼원교잡(LYD),73.4,28.5,27.1,81.6,15.6,1394.0,0.72,1.71,고급,1,3,0.84,2.04,176,0
35,5,암,삼원교잡(LYD),64.8,23.6,28.4,83.1,6.8,1961.0,1.25,1.63,고급,1,4,0.693,2.35,197,0
22,8,암,삼원교잡(LYD),70.5,23.0,21.6,61.7,8.1,1425.0,1.51,2.23,고급,1,4,0.87,2.56,176,0
13,3,거세,삼원교잡(LYD),65.4,19.9,19.2,51.3,19.7,500.0,1.4,2.43,고급,0,5,0.868,2.8,175,0
4,7,암,삼원교잡(LYD),70.5,18.9,26.3,83.6,10.0,1139.0,1.32,2.59,저가,1,1,0.858,3.01,182,0
25,5,거세,삼원교잡(LYD),65.5,24.5,15.3,69.7,10.9,1566.0,1.24,2.25,표준,1,1,0.852,2.64,172,0
22,6,거세,삼원교잡(LYD),76.4,24.7,23.0,69.2,15.6,2041.0,1.19,2.37,저가,1,1,0.865,2.75,181,0
31,3,암,삼원교잡(LYD),73.9,21.7,21.8,66.1,9.4,1423.0,1.18,2.54,저가,1,3,0.869,2.92,181,0
25,1,거세,삼원교잡(LYD),75.8,22.4,27.2,57.0,21.6,1515.0,1.36,2.26,저가,0,4,0.731,3.09,202,0
6,3,거세,삼원교잡(LYD),75.3,29.6,27.6,60.9,7.5,1206.0,0.91,2.48,고급,1,1,0.926,2.67,168,0
5,8,거세,삼원교잡(LYD),68.6,27.6,18.2,71.8,15.0,2280.0,1.67,1.96,표준,1,1,0.789,2.48,179,0
32,7,거세,이원교잡(LY),67.9,21.2,22.7,60.5,10.5,2250.0,1.12,1.8,표준,1,1,0.784,2.3,188,0
7,7,거세,삼원교잡(LYD),78.7,23.7,19.7,69.3,15.9,1162.0,1.44,2.14,표준,1,1,0.952,2.25,175,0
38,8,거세,삼원교잡(LYD),69.2,26.2,20.8,65.1,12.0,742.0,1.32,2.53,고급,1,2,0.985,2.57,159,0
5,3,암,삼원교잡(LYD),63.2,23.1,24.5,54.4,14.9,596.0,1.01,2.09,고급,1,3,0.846,2.47,172,0
30,3,암,삼원교잡(LYD),75.0,22.6,20.7,81.2,22.3,1802.0,1.62,2.5,표준,1,1,0.943,2.65,173,0
40,8,거세,삼원교잡(LYD),70.7,24.0,22.8,70.9,10.9,1568.0,1.57,1.99,표준,1,3,0.865,2.3,176,0
18,5,거세,삼원교잡(LYD),77.5,28.3,25.8,68.3,10.8,1109.0,0.91,2.13,표준,1,4,0.828,2.57,182,0
3,3,암,삼원교잡(LYD),71.2,28.5,28.1,70.6,13.1,1636.0,1.28,2.37,고급,1,3,0.822,2.89,176,0
36,3,거세,이원교잡(LY),69.9,22.8,23.2,47.1,23.8,885.0,1.35,2.1,표준,1,3,0.765,2.75,190,0
8,8,거세,삼원교잡(LYD),77.6,26.4,22.5,60.1,14.5,1897.0,0.78,2.15,표준,1,3,0.954,2.25,171,0
22,1,암,삼원교잡(LYD),62.3,25.0,17.6,49.7,22.4,1309.0,0.77,1.52,표준,1,4,0.629,2.41,205,0
40,1,거세,이원교잡(LY),67.1,22.0,28.3,66.2,13.9,959.0,1.09,2.55,저가,1,5,0.803,3.18,183,0
30,6,암,삼원교잡(LYD),65.6,24.1,24.0,68.3,22.1,1316.0,0.97,2.26,표준,1,6,0.749,3.02,187,0
2,1,암,이원교잡(LY),60.0,21.2,22.5,66.4,17.4,1299.0,1.04,2.02,표준,1,3,0.759,2.66,184,0
33,2,암,삼원교잡(LYD),74.4,28.5,22.3,76.8,18.3,1683.0,0.97,2.85,표준,1,2,0.961,2.97,164,0
7,8,거세,삼원교잡(LYD),67.2,29.7,23.4,50.0,6.4,2083.0,1.27,2.06,고급,1,3,0.962,2.15,156,0
30,4,거세,이원교잡(LY),74.5,23.8,25.1,57.0,5.5,2057.0,1.08,2.15,표준,1,3,0.87,2.47,179,0
25,6,거세,삼원교잡(LYD),71.9,23.1,25.6,69.1,21.4,1580.0,1.58,2.01,저가,0,0,0.706,2.85,202,0
12,4,암,이원교잡(LY),73.0,28.2,28.4,67.6,21.3,1406.0,1.35,2.63,표준,1,3,0.678,3.88,201,0
17,1,암,삼원교잡(LYD),67.7,28.6,23.0,51.8,29.5,1216.0,1.5,2.73,표준,1,3,0.905,3.02,163,0
5,2,암,이원교잡(LY),66.2,21.7,29.0,77.0,6.1,616.0,0.88,2.7,고급,1,2,0.865,3.12,174,0
40,7,거세,삼원교잡(LYD),70.4,24.6,26.2,80.4,17.9,1490.0,1.14,2.7,표준,0,0,0.918,2.94,169,0
10,1,암,삼원교잡(LYD),74.6,24.8,21.8,69.3,8.9,1074.0,1.33,2.12,고급,1,2,0.758,2.8,194,0
13,5,암,삼원교잡(LYD),69.7,22.7,15.3,49.9,10.6,2109.0,1.41,2.8,표준,1,2,0.925,3.03,170,0
21,3,암,이원교잡(LY),66.5,26.2,22.3,66.6,12.0,1400.0,1.14,2.24,표준,1,5,0.879,2.55,168,0
27,3,암,삼원교잡(LYD),64.0,22.9,28.2,68.4,17.3,1874.0,1.17,1.84,고급,0,1,0.629,2.92,210,0
21,8,거세,삼원교잡(LYD),71.0,23.4,18.9,62.3,11.0,1259.0,1.2,2.17,표준,1,4,0.876,2.48,176,0
21,5,거세,이원교잡(LY),67.2,24.7,22.3,78.5,15.2,1162.0,1.23,2.4,고급,0,2,0.996,2.41,158,0
24,5,암,삼원교잡(LYD),69.6,20.5,22.7,63.8,20.0,1802.0,1.84,2.11,고급,1,1,0.828,2.54,184,0
35,3,거세,삼원교잡(LYD),68.8,18.8,25.8,86.0,21.8,1639.0,1.38,2.34,표준,1,0,0.748,3.13,197,0
16,4,거세,삼원교잡(LYD),67.8,27.8,20.4,72.8,19.2,1661.0,1.31,2.46,표준,1,1,0.949,2.59,160,0
34,6,거세,삼원교잡(LYD),71.5,22.8,18.5,67.8,17.7,1453.0,0.99,2.42,고급,1,2,1.039,2.33,160,0
32,1,거세,삼원교잡(LYD),72.8,31.4,24.3,74.2,14.2,1895.0,0.99,2.5,고급,1,2,1.03,2.42,154,0
39,2,암,삼원교잡(LYD),79.8,30.9,19.0,80.3,11.6,1822.0,1.25,2.25,표준,1,3,0.777,2.89,188,0
37,5,거세,삼원교잡(LYD),73.8,23.5,14.7,74.0,18.2,500.0,1.58,2.08,고급,1,4,0.797,2.61,189,0
32,5,거세,삼원교잡(LYD),78.0,32.0,29.4,64.2,8.7,1371.0,1.25,1.86,표준,1,0,0.701,2.65,196,0
10,1,암,삼원교잡(LYD),65.9,27.8,25.7,58.4,15.7,2007.0,1.26,2.27,저가,1,3,0.74,3.07,184,0
31,7,암,삼원교잡(LYD),62.0,23.1,29.5,53.8,8.5,990.0,1.11,2.14,표준,1,2,0.739,2.89,186,0
30,5,거세,삼원교잡(LYD),69.9,18.0,25.5,40.6,14.8,654.0,0.86,2.26,표준,1,1,0.82,2.76,188,0
12,2,거세,삼원교잡(LYD),74.3,27.1,24.7,66.7,8.7,1431.0,1.41,1.68,표준,1,3,0.731,2.3,195,0
28,7,거세,삼원교잡(LYD),73.5,25.1,23.5,61.1,12.6,1760.0,1.24,1.84,표준,1,7,0.753,2.45,193,0
11,8,거세,삼원교잡(LYD),76.1,26.3,21.3,61.7,10.9,1270.0,1.41,2.45,표준,0,2,0.88,2.79,177,1
21,4,거세,삼원교잡(LYD),60.0,24.3,24.0,75.3,10.2,2146.0,1.34,1.81,표준,1,8,0.789,2.29,175,0
32,3,거세,삼원교잡(LYD),76.3,21.6,19.8,63.9,14.5,2422.0,1.06,2.24,표준,1,1,0.885,2.53,182,0
8,3,암,삼원교잡(LYD),71.7,23.7,17.7,84.0,2.0,537.0,1.36,2.05,표준,1,0,0.827,2.48,182,0
14,5,암,이원교잡(LY),62.3,27.1,20.7,59.3,4.2,1308.0,0.98,2.03,표준,1,1,0.81,2.51,171,0
32,1,암,삼원교잡(LYD),73.6,23.9,27.2,55.3,19.8,500.0,1.35,2.33,표준,1,3,0.757,3.07,194,0
19,4,거세,이원교잡(LY),70.8,23.9,17.1,52.4,15.9,1831.0,1.28,2.31,저가,1,5,0.774,2.98,188,0
39,1,거세,삼원교잡(LYD),71.9,20.4,17.1,72.2,10.7,1160.0,1.69,2.46,표준,1,2,0.887,2.78,179,0
1,1,암,삼원교잡(LYD),75.0,25.3,24.4,76.5,20.8,1262.0,1.08,1.97,표준,1,3,0.668,2.95,209,0
29,4,암,이원교잡(LY),72.2,21.7,20.3,59.1,11.2,2074.0,0.97,2.03,표준,1,4,0.815,2.5,187,0
33,6,암,삼원교잡(LYD),62.6,27.8,23.9,54.4,11.5,836.0,1.2,2.64,표준,0,1,0.951,2.77,154,0
37,8,거세,삼원교잡(LYD),69.3,22.8,26.0,80.3,10.3,710.0,1.45,2.23,저가,0,4,0.77,2.9,189,0
7,1,거세,삼원교잡(LYD),61.9,24.1,23.8,50.5,26.4,500.0,0.7,2.41,표준,1,5,0.871,2.77,166,0
40,2,암,삼원교잡(LYD),73.2,31.5,19.5,75.1,16.4,2135.0,1.52,2.15,표준,1,1,0.768,2.8,182,0
16,4,암,삼원교잡(LYD),77.0,24.1,27.1,59.3,16.2,2019.0,1.25,2.44,표준,1,3,0.752,3.24,198,0
15,5,거세,삼원교잡(LYD),63.8,23.7,25.0,69.0,17.8,1353.0,1.01,1.55,표준,0,3,0.71,2.19,192,0
15,8,암,삼원교잡(LYD),66.6,26.8,22.1,75.8,3.9,862.0,1.21,2.65,표준,1,3,0.98,2.7,157,0
26,6,암,삼원교잡(LYD),65.6,19.6,21.9,69.8,11.4,1917.0,1.11,2.16,저가,1,6,0.716,3.02,199,0
27,5,암,삼원교잡(LYD),67.7,28.8,23.5,62.0,17.7,2877.0,0.99,1.93,저가,1,4,0.729,2.64,186,0
19,1,거세,삼원교잡(LYD),72.1,28.0,20.8,79.0,15.0,1382.0,0.82,1.98,표준,1,1,0.812,2.44,179,0
3,1,암,삼원교잡(LYD),67.8,26.6,15.5,67.9,28.2,899.0,1.48,2.22,표준,1,3,0.695,3.19,195,0
40,2,암,삼원교잡(LYD),73.3,18.0,25.0,95.0,11.8,2121.0,1.16,2.27,표준,1,5,0.815,2.78,192,0
9,6,거세,이원교잡(LY),75.3,24.2,24.8,47.9,20.7,934.0,1.2,2.34,표준,1,2,0.818,2.86,186,0
4,3,암,삼원교잡(LYD),75.5,21.2,12.8,47.8,19.8,1317.0,1.51,1.94,저가,1,3,0.716,2.71,207,0
24,2,암,이원교잡(LY),64.4,28.4,24.0,74.9,15.9,500.0,1.31,2.56,고급,1,2,0.907,2.82,160,0
17,6,암,삼원교잡(LYD),76.9,28.2,29.0,64.7,16.9,1348.0,0.91,2.14,저가,1,2,0.666,3.22,207,0
25,7,거세,삼원교잡(LYD),77.3,26.2,17.5,72.9,13.3,861.0,1.47,2.13,표준,1,1,0.772,2.76,192,0
36,4,암,삼원교잡(LYD),77.8,21.4,21.7,54.0,3.2,2129.0,1.67,2.23,표준,1,3,0.827,2.7,191,0
4,8,거세,이원교잡(LY),69.2,29.5,21.3,65.5,17.1,1012.0,1.43,2.5,저가,1,5,0.869,2.87,168,0
12,6,거세,이원교잡(LY),66.2,24.2,28.6,69.6,17.6,1890.0,1.08,2.29,표준,1,2,0.819,2.8,177,0
21,6,거세,삼원교잡(LYD),65.1,30.4,26.5,59.6,18.5,1448.0,0.93,2.14,표준,1,4,0.745,2.87,179,0
32,7,거세,삼원교잡(LYD),64.5,25.8,18.5,67.3,15.4,1563.0,1.07,2.2,고급,1,2,0.975,2.26,156,0
25,2,거세,삼원교잡(LYD),70.1,26.5,23.4,51.4,20.8,1761.0,1.33,2.67,고급,1,4,0.996,2.68,159,0
16,7,거세,삼원교잡(LYD),74.2,23.6,31.2,68.9,9.8,1473.0,1.66,2.62,표준,1,2,0.82,3.19,186,0
25,8,암,삼원교잡(LYD),76.5,29.2,19.5,79.5,23.8,1176.0,1.11,2.41,표준,1,4,0.794,3.04,185,0
40,8,거세,삼원교잡(LYD),67.6,26.8,22.0,52.6,9.1,1094.0,1.14,2.34,표준,1,2,0.903,2.6,165,0
20,5,암,이원교잡(LY),69.8,29.3,24.1,52.0,14.4,1754.0,1.56,2.99,표준,1,4,0.858,3.49,170,0
36,7,거세,삼원교잡(LYD),69.5,25.5,19.6,76.9,19.1,549.0,1.19,2.44,고급,1,2,0.977,2.5,161,0
32,8,암,삼원교잡(LYD),66.8,24.9,29.1,51.8,11.9,2339.0,1.73,2.35,표준,1,4,0.741,3.18,188,0
13,7,암,이원교잡(LY),73.7,26.8,20.1,73.4,19.5,1566.0,1.26,2.24,저가,0,2,0.715,3.13,197,0
10,8,암,삼원교잡(LYD),71.8,29.3,16.4,65.6,12.9,1331.0,1.59,2.41,저가,1,0,0.711,3.39,192,0
31,7,암,삼원교잡(LYD),70.7,28.1,19.9,60.8,15.7,1633.0,1.4,1.5,고급,1,7,0.682,2.2,198,0
9,4,암,삼원교잡(LYD),71.8,25.4,24.6,79.7,13.9,1203.0,1.48,2.61,표준,1,3,0.871,2.99,175,0
14,6,거세,이원교잡(LY),73.1,19.4,18.8,74.3,11.5,1411.0,1.26,1.92,고급,1,1,0.88,2.18,182,0
10,4,거세,삼원교잡(LYD),73.0,27.4,23.2,67.8,28.5,934.0,1.27,2.08,저가,1,2,0.755,2.76,189,0
25,7,거세,삼원교잡(LYD),65.8,20.7,24.3,43.5,10.0,1688.0,1.4,1.88,표준,1,3,0.717,2.62,197,0
12,7,거세,삼원교잡(LYD),74.5,25.1,17.2,72.1,2.0,1461.0,1.5,2.08,저가,0,6,0.778,2.67,190,0
27,8,거세,삼원교잡(LYD),71.3,24.7,19.7,54.3,10.2,1594.0,1.43,2.2,저가,1,2,0.823,2.67,181,0
38,5,거세,삼원교잡(LYD),67.8,20.7,23.4,62.8,15.8,2242.0,0.86,2.57,고급,0,4,1.018,2.52,160,0
34,4,암,이원교잡(LY),71.2,26.1,24.8,65.1,12.7,1098.0,1.36,2.69,표준,1,2,0.856,3.14,175,0
38,2,암,삼원교잡(LYD),71.7,31.5,19.8,84.0,21.1,1436.0,1.14,2.88,표준,1,2,0.96,3.0,159,0
1,6,암,삼원교잡(LYD),75.4,24.1,22.6,62.5,20.9,674.0,1.16,2.33,표준,1,3,0.781,2.98,192,0
19,5,암,삼원교잡(LYD),64.8,27.3,20.9,50.8,13.1,1775.0,1.41,2.23,저가,1,4,0.779,2.87,177,1
9,5,거세,삼원교잡(LYD),76.6,32.1,24.9,79.7,4.9,1491.0,1.72,2.53,고급,1,5,0.966,2.62,162,0
37,6,거세,삼원교잡(LYD),70.1,27.6,24.1,72.3,7.3,1509.0,1.24,2.04,표준,1,0,0.826,2.47,176,0
29,7,암,삼원교잡(LYD),67.5,23.1,20.5,72.6,14.8,1421.0,1.79,2.01,고급,1,3,0.9,2.23,170,0
13,2,암,삼원교잡(LYD),67.3,25.7,23.9,79.9,5.6,1211.0,1.03,2.19,표준,1,4,0.819,2.67,176,0
23,4,거세,삼원교잡(LYD),65.0,26.4,20.3,82.2,12.8,2748.0,1.61,2.29,고급,1,1,0.924,2.48,161,0
25,6,거세,삼원교잡(LYD),61.3,29.3,23.8,56.1,23.5,1519.0,1.41,1.68,표준,1,4,0.634,2.65,196,0
20,7,거세,삼원교잡(LYD),73.4,28.6,23.9,51.1,17.1,1648.0,1.35,2.62,표준,1,3,0.965,2.71,163,0
19,7,거세,이원교잡(LY),79.9,18.0,31.5,73.4,15.3,930.0,1.65,2.37,표준,1,2,0.705,3.36,217,0
3,7,거세,이원교잡(LY),61.9,22.4,20.7,62.4,8.8,1943.0,1.14,2.54,저가,1,2,0.926,2.74,162,0
19,7,거세,삼원교잡(LYD),65.2,24.8,21.4,63.3,16.1,1438.0,1.62,1.83,표준,1,2,0.739,2.48,187,0
14,8,암,삼원교잡(LYD),73.8,22.0,19.4,53.8,13.4,1723.0,1.25,2.1,고급,1,2,0.866,2.43,181,0
33,5,암,삼원교잡(LYD),69.8,18.0,17.9,70.8,16.4,1951.0,1.14,2.09,표준,0,6,0.788,2.65,193,0
35,2,암,삼원교잡(LYD),74.2,22.8,20.2,69.0,19.4,1448.0,0.97,2.24,표준,1,1,0.867,2.58,180,0
31,5,암,삼원교잡(LYD),69.5,25.0,24.7,63.4,20.4,1162.0,1.7,2.29,고급,0,2,0.784,2.92,184,1
2,6,암,삼원교잡(LYD),67.1,23.4,24.9,51.1,15.8,500.0,1.59,2.56,고급,1,1,0.863,2.97,173,0
34,1,거세,이원교잡(LY),68.9,22.0,23.2,77.1,18.1,1306.0,1.18,2.33,고급,1,2,0.913,2.55,171,0
16,7,암,삼원교잡(LYD),60.0,25.1,20.8,67.6,11.9,1159.0,1.44,2.08,저가,1,5,0.74,2.81,181,0
17,5,거세,삼원교잡(LYD),64.3,26.0,20.0,76.2,21.8,928.0,1.33,2.96,저가,0,1,0.944,3.13,159,0
38,8,암,삼원교잡(LYD),74.7,23.6,18.3,44.0,9.7,2227.0,1.21,2.22,고급,1,1,0.908,2.45,175,0
35,2,거세,삼원교잡(LYD),76.0,29.1,19.8,65.6,13.8,1991.0,1.54,2.03,표준,1,1,0.786,2.58,185,0
3,8,암,삼원교잡(LYD),77.0,25.2,16.8,57.8,22.4,585.0,1.14,1.73,고급,1,2,0.728,2.38,200,0
15,4,암,이원교잡(LY),72.2,22.4,27.4,65.4,12.1,1577.0,0.75,2.33,표준,1,0,0.746,3.12,196,0
30,5,거세,삼원교잡(LYD),60.0,21.6,29.3,74.4,7.0,1091.0,1.36,2.51,고급,1,3,0.897,2.79,164,0
22,6,거세,삼원교잡(LYD),66.8,24.4,14.3,68.7,12.5,1683.0,1.32,1.96,고급,1,2,0.903,2.17,167,0
11,5,거세,삼원교잡(LYD),76.6,28.3,23.2,65.2,23.4,1100.0,1.15,2.49,표준,0,3,0.865,2.87,177,0
21,8,암,이원교잡(LY),78.1,22.5,23.1,65.1,2.0,1231.0,1.08,2.33,표준,0,3,0.834,2.79,189,0
35,2,암,삼원교잡(LYD),76.8,26.8,22.8,49.4,15.6,1982.0,0.91,1.77,표준,1,3,0.739,2.39,196,0
9,6,거세,삼원교잡(LYD),68.8,25.3,19.6,55.9,11.2,1910.0,1.21,2.49,저가,1,0,0.933,2.67,165,0
30,8,암,삼원교잡(LYD),63.5,31.0,26.1,76.2,14.0,2255.0,1.08,2.22,고급,1,2,0.793,2.8,169,0
30,2,거세,삼원교잡(LYD),69.8,26.2,23.6,59.9,12.9,1391.0,1.54,1.96,표준,1,4,0.738,2.66,190,0
36,3,거세,삼원교잡(LYD),70.1,22.9,26.1,76.4,20.8,772.0,1.43,2.59,고급,1,3,0.887,2.92,174,0
12,4,거세,삼원교잡(LYD),77.8,27.2,19.0,73.3,15.3,1961.0,1.18,2.58,고급,1,5,0.991,2.6,166,0
9,6,암,삼원교잡(LYD),71.1,27.3,16.5,73.8,21.1,1964.0,1.43,1.96,표준,1,5,0.761,2.57,186,0
22,8,거세,삼원교잡(LYD),70.1,23.8,23.7,68.3,22.7,1814.0,1.27,2.39,고급,1,5,0.862,2.77,176,0
22,7,거세,이원교잡(LY),70.4,21.5,18.1,60.6,15.2,1128.0,1.23,2.36,표준,1,6,0.825,2.86,184,1
17,7,거세,삼원교잡(LYD),72.0,26.6,26.2,63.5,12.8,965.0,1.29,2.28,표준,1,0,0.84,2.71,177,0
32,4,암,이원교잡(LY),73.1,25.2,13.5,71.4,17.3,1768.0,1.74,2.15,표준,1,2,0.695,3.09,202,0
32,6,암,삼원교잡(LYD),66.4,20.5,20.1,43.7,18.4,1057.0,1.46,2.26,고급,0,2,0.798,2.83,185,1
10,2,암,삼원교잡(LYD),64.7,25.8,19.5,77.4,8.1,1346.0,1.23,2.58,고급,1,6,1.005,2.57,154,0
32,4,암,삼원교잡(LYD),76.9,23.1,20.7,60.0,16.4,2953.0,1.52,2.42,표준,1,2,0.846,2.86,186,0
10,2,암,삼원교잡(LYD),61.8,20.5,23.0,64.1,13.5,2564.0,1.51,1.72,고급,1,7,0.79,2.18,182,0
17,1,거세,삼원교잡(LYD),78.2,23.9,23.6,64.2,12.5,1896.0,1.36,1.66,고급,1,1,0.826,2.01,188,0
2,7,암,삼원교잡(LYD),60.4,28.8,24.6,64.6,10.9,1169.0,1.22,1.74,고급,1,3,0.704,2.48,183,0
14,7,거세,이원교잡(LY),67.1,28.6,25.0,51.9,11.2,1139.0,1.2,1.89,저가,1,5,0.659,2.87,198,0
39,5,거세,이원교잡(LY),74.9,27.8,21.3,66.5,22.5,1858.0,1.03,2.07,표준,1,3,0.874,2.37,175,0
18,1,거세,삼원교잡(LYD),70.0,25.8,30.4,70.9,12.8,2248.0,1.35,2.16,고급,1,2,0.78,2.78,184,0
29,1,거세,삼원교잡(LYD),63.4,26.8,27.5,44.6,21.9,1244.0,1.15,2.28,표준,1,1,0.897,2.54,162,0
5,1,암,삼원교잡(LYD),72.1,25.3,20.8,52.0,15.8,1272.0,1.19,2.29,저가,1,4,0.821,2.79,181,0
26,6,암,삼원교잡(LYD),70.3,21.7,21.5,74.0,8.2,1544.0,1.46,2.29,고급,1,3,0.968,2.36,167,0
15,2,암,삼원교잡(LYD),68.9,22.3,20.7,72.1,16.1,806.0,1.72,2.64,고급,1,1,0.904,2.92,171,0
30,3,거세,삼원교잡(LYD),66.9,23.2,23.5,68.0,7.9,821.0,1.39,1.8,저가,1,1,0.734,2.45,192,0
38,7,암,삼원교잡(LYD),69.8,29.2,18.1,58.2,18.6,912.0,1.27,2.4,저가,1,2,0.808,2.97,176,0
22,8,암,삼원교잡(LYD),67.1,28.2,18.8,72.2,13.8,1773.0,1.3,2.4,표준,1,3,0.845,2.84,170,0
